Point ID,area,continuity,lambda_continuity,lambda_momentum_x,lambda_momentum_y,momentum_x,momentum_y,p,p__x,p__y,Points_0,Points_1,Points_2,Points_Magnitude,pred_continuity,pred_momentum_x,pred_momentum_y,sdf,sdf__x,sdf__y,true_continuity,true_momentum_x,true_momentum_y,u,u__x,u__x__x,u__x__y,u__y,u__y__y,v,v__x,v__x__x,v__x__y,v__y,v__y__x,v__y__y
849,2.5e-06,0.300159,0.00685714,0.00685714,0.00685714,0.0187952,0.0892522,-0.543273,0.021591,0.087928,0.0431429,-0.0393902,0,0.05842,0.300159,0.0187952,0.0892522,0.00685714,-1,0,0,0,0,-0.00334571,-0.24189,3.85765,0.390435,-0.157672,11.93,0.00634065,0.150926,21.188,13.6917,0.542049,13.6917,-5.62705
850,2.5e-06,-0.00246978,0.00736033,0.00736033,0.00736033,-1.00845,-0.195333,-0.56974,-0.586188,0.234493,0.00862504,0.0426397,0,0.0435033,-0.00246978,-1.00845,-0.195333,0.00736033,0,-1,0,0,0,0.303069,2.52831,-215.658,-65.865,44.7338,8219.04,0.0319203,-0.567457,-0.131376,213.731,-2.53078,213.731,88.2889
851,2.5e-06,0.327314,0.00214265,0.00214265,0.00214265,-0.0425304,0.0735706,-0.543948,-0.0414524,0.0723933,0.0373447,-0.0478574,0,0.0607038,0.327314,-0.0425304,0.0735706,0.00214265,0,1,0,0,0,-0.000568457,-0.148069,-4.07639,-9.29563,-0.220172,13.1099,0.00184014,-0.0408596,-7.06564,13.2812,0.475383,13.2812,-0.948753
852,2.5e-06,0.372117,0.00120871,0.00120871,0.00120871,-0.0397917,0.101596,-0.544172,-0.0383632,0.103174,0.0409302,-0.0487913,0,0.0636857,0.372117,-0.0397917,0.101596,0.00120871,0,1,0,0,0,-0.000868697,-0.14685,-3.93275,-13.7594,-0.275995,17.291,0.00119757,-0.0439978,16.771,11.6763,0.518967,11.6763,1.94081
853,2.5e-06,0.106763,0.0177449,0.0177449,0.0177449,-0.382132,-0.153038,-0.572078,-0.539153,-0.148087,0.0115918,0.0322551,0,0.0342748,0.106763,-0.382132,-0.153038,0.0177449,0,-1,0,0,0,0.0359227,1.01142,-236.29,192.313,18.8855,1019.35,0.0452664,-3.3122,-126.276,239.32,-0.904653,239.32,-137.249
854,2.5e-06,0.230525,0.000846959,0.000846959,0.000846959,0.0133154,0.0226317,-0.54371,0.0120479,0.021792,0.00770485,-0.049153,0,0.0497533,0.230525,0.0133154,0.0226317,0.000846959,0,1,0,0,0,0.000771005,0.0243291,-1.29195,1.91518,-0.170996,-12.4875,0.000868248,-0.0119971,3.26523,3.62107,0.206196,3.62108,-10.3807
855,2.5e-06,0.0592042,0.025619,0.025619,0.025619,0.0270236,0.0535741,-0.543288,0.00889558,0.0504391,0.024381,-0.0229163,0,0.0334603,0.0592042,0.0270236,0.0535741,0.025619,-1,0,0,0,0,-0.0146901,0.744419,-5.357,87.9038,-1.6972,-158.811,0.00151947,0.448716,45.3308,9.37061,-0.685215,9.37058,-93.9965
856,2.5e-06,0.000949025,0.0334597,0.0334597,0.0334597,-0.0411656,-0.123496,-0.557584,-0.422995,-0.890393,0.00107107,0.0165403,0,0.016575,0.000949025,-0.0411656,-0.123496,0.0334597,0,-1,0,0,0,-0.137661,-1.97937,-10.4599,242.567,3.2483,847.597,0.080424,-3.48918,-207.488,13.4359,1.98032,13.4357,-254.126
857,2.5e-06,0.22498,0.00912001,0.00912001,0.00912001,0.0156633,0.0191053,-0.545008,0.0140701,0.0187122,-0.04088,-0.0389302,0,0.0564512,0.22498,0.0156633,0.0191053,0.00912001,1,0,0,0,0,0.00285918,-0.00583839,-17.6548,-5.43891,0.141558,5.0556,0.00226934,0.225653,-2.03022,11.672,0.230819,11.672,2.63789
858,2.5e-06,0.0482875,0.0437557,0.0437557,0.0437557,0.0877621,-0.0178442,-0.544825,0.0553749,-0.353466,0.00624435,-0.00204871,0,0.00657184,0.0482875,0.0877621,-0.0178442,0.0437557,-1,0,0,0,0,-0.10809,-1.33534,174.087,-123.267,-5.47812,34.7301,0.0170491,-2.95006,-83.0795,-170.332,1.38363,-170.332,121.964
859,2.5e-06,0.240486,0.00359402,0.00359402,0.00359402,0.00194503,0.0175031,-0.543581,0.000349912,0.0164457,0.0172293,-0.046406,0,0.0495011,0.240486,0.00194503,0.0175031,0.00359402,0,1,0,0,0,0.000433624,0.00346893,-4.16731,2.40183,-0.186618,-14.0391,0.00161228,0.0474288,4.47396,9.30965,0.237017,9.30965,-12.931
860,2.5e-06,0.20316,0.00721396,0.00721396,0.00721396,0.0269621,-0.0033961,-0.544394,0.0261577,-0.00331074,-0.0180154,-0.042786,0,0.0464241,0.20316,0.0269621,-0.0033961,0.00721396,0,1,0,0,0,0.000296902,-0.121756,2.90114,-14.2415,-0.118504,-12.7643,0.00343009,-0.0220467,-8.24791,-3.11715,0.324916,-3.11715,10.2578
861,2.5e-06,-0.0436869,0.0247954,0.0247954,0.0247954,0.206937,0.133609,-0.543579,0.307457,-0.351504,0.0252046,0.00142866,0,0.0252451,-0.0436869,0.206937,0.133609,0.0247954,-1,0,0,0,0,-0.117429,3.3159,384.164,13.8123,-6.73239,-70.8226,-0.0504139,-2.923,334.584,-369.869,-3.35959,-369.87,-17.5769
862,2.5e-06,0.200544,0.00575698,0.00575698,0.00575698,0.0217386,-0.107082,-0.547115,0.00188284,-0.172764,-0.044243,0.001118,0,0.0442571,0.200544,0.0217386,-0.107082,0.00575698,1,0,0,0,0,0.00316855,-0.977353,-171.005,-75.632,-0.392904,-23.6352,0.0194367,2.58304,-490.553,174.984,1.1779,174.984,74.1251
863,2.5e-06,0.135682,0.00420793,0.00420793,0.00420793,0.0846236,-0.202276,-0.549567,0.0148144,-0.251706,-0.0457921,0.0124653,0,0.0474584,0.135682,0.0846236,-0.202276,0.00420793,1,0,0,0,0,0.000447288,-1.50133,-497.721,-99.1237,-0.370747,4.55724,0.0285585,7.13629,-675.152,423.195,1.63701,423.195,89.425
864,2.5e-06,0.079792,0.0231576,0.0231576,0.0231576,0.0681241,-0.0411393,-0.544972,0.0538484,-0.0594888,-0.0268424,-0.0119076,0,0.0293651,0.079792,0.0681241,-0.0411393,0.0231576,1,0,0,0,0,-0.00986052,-1.44662,-48.8087,-87.4515,-1.12549,-74.4229,0.0254104,0.64164,-61.4324,48.5578,1.52642,48.5578,88.2173
865,2.5e-06,0.148364,0.0260604,0.0260604,0.0260604,0.0923545,0.109165,-0.562878,0.600318,-1.6444,0.0239396,0.0183382,0,0.0301561,0.148364,0.0923545,0.109165,0.0260604,-1,0,0,0,0,-0.179968,-1.81317,323.366,-544.193,5.01223,1612.69,-0.0696329,-10.505,-241.894,-298.262,1.96153,-298.262,542.058
866,2.5e-06,-0.0324621,0.011072,0.011072,0.011072,-0.0446835,-0.130884,-0.553259,-0.0137538,-0.408414,-0.038928,0.023106,0,0.0452689,-0.0324621,-0.0446835,-0.130884,0.011072,1,0,0,0,0,-0.0299394,-4.17477,19.1359,-117.912,-1.52113,-71.3043,0.0965391,3.62136,-145.602,-8.01839,4.1423,-8.01854,95.6213
867,2.5e-06,0.00767565,0.0155018,0.0155018,0.0155018,0.189615,0.389056,-0.540747,0.271758,-0.0265561,0.0344982,0.00414214,0,0.034746,0.00767565,0.189615,0.389056,0.0155018,-1,0,0,0,0,-0.0863397,6.91606,133.785,330.464,-5.80373,-213.458,-0.0733138,1.73898,674.662,-165.869,-6.90838,-165.869,-309.948
868,2.5e-06,0.125481,0.0232364,0.0232364,0.0232364,0.0453146,0.026986,-0.544006,0.0346601,0.0240436,-0.00638269,-0.0267636,0,0.0275141,0.125481,0.0453146,0.026986,0.0232364,0,1,0,0,0,-0.0112546,-0.448312,21.3181,-43.8178,-1.2386,-102.589,0.00869293,-0.318603,-16.6649,-22.379,0.573793,-22.379,38.4684
869,2.5e-06,-0.00980568,0.0203743,0.0203743,0.0203743,0.0375864,-0.0652978,-0.556219,-0.276996,-0.122489,-0.0165605,0.0296257,0,0.0339401,-0.00980568,0.0375864,-0.0652978,0.0203743,0,-1,0,0,0,-0.0657787,2.19311,112.918,501.802,7.38889,948.567,0.121209,-2.09687,-27.3403,-107.94,-2.20291,-107.94,-498.336
870,2.5e-06,0.24958,0.00427785,0.00427785,0.00427785,0.0948043,-0.0958188,-0.565864,0.0370121,-1.87004,-0.0457221,0.0377733,0,0.0593071,0.24958,0.0948043,-0.0958188,0.00427785,1,0,0,0,0,-0.025372,-10.3494,694.004,-838.805,-4.09289,-649.677,0.139341,17.3571,-6816.1,-1013.93,10.599,-1013.93,1016.89
871,2.5e-06,0.0969048,0.0295401,0.0295401,0.0295401,0.0825536,0.0258211,-0.56274,0.271148,-1.58776,0.0204599,0.0173376,0,0.0268179,0.0969048,0.0825536,0.0258211,0.0295401,-1,0,0,0,0,-0.177915,-2.21801,174.035,-345.294,4.99378,1494.32,-0.0372621,-9.3341,-293.156,-171.526,2.31492,-171.526,361.754
872,2.5e-06,0.103999,0.0253439,0.0253439,0.0253439,0.041008,-0.00101032,-0.544563,0.0344953,-0.00639338,-0.0246561,-0.0230974,0,0.0337848,0.103999,0.041008,-0.00101032,0.0253439,1,0,0,0,0,-0.00295591,-0.718405,-17.626,-54.3605,-0.549396,-53.4415,0.013444,0.184937,-35.2001,17.1776,0.822404,17.1776,49.5736
873,2.5e-06,0.113595,0.0107449,0.0107449,0.0107449,0.0307386,-0.100142,-0.545869,0.0201125,-0.101329,-0.039255,-0.00813297,0,0.0400887,0.113595,0.0307386,-0.100142,0.0107449,1,0,0,0,0,0.00232417,-0.888602,-82.33,-61.3342,-0.408698,-41.4724,0.0174589,1.27278,22.4123,71.056,1.0022,71.056,62.4347
874,2.5e-06,3.11924,0.00102375,0.00102375,0.00102375,0.044812,1.83957,-0.538041,-0.68379,1.27101,0.0489762,0.0256953,0,0.0553075,3.11924,0.044812,1.83957,0.00102375,-1,0,0,0,0,-0.00949487,9.74941,-3934.17,579.39,-0.1604,-2.24753,-0.0634766,63.9316,6944.65,6314.76,-6.63017,6314.76,-568.019
875,2.5e-06,0.0157795,0.0453249,0.0453249,0.0453249,0.0577582,-0.0189531,-0.547177,0.0128978,-0.578515,0.00467505,0.00285738,0,0.00547912,0.0157795,0.0577582,-0.0189531,0.0453249,-1,0,0,0,0,-0.130306,-2.24169,144.196,-126.306,-4.53293,265.859,0.0311295,-3.53818,-158.954,-137.877,2.25746,-137.877,121.444
876,2.5e-06,0.0460043,0.0371999,0.0371999,0.0371999,0.064721,-0.033542,-0.545451,0.0216354,-0.209164,-0.0128001,-0.00201056,0,0.012957,0.0460043,0.064721,-0.033542,0.0371999,1,0,0,0,0,-0.0628817,-2.87449,3.14937,-101.914,-3.25247,-8.28409,0.0510438,-0.477045,-134.205,-8.55029,2.9205,-8.55028,98.2001
877,2.5e-06,0.24976,0.00932697,0.00932697,0.00932697,0.067662,-0.229156,-0.548873,-0.018388,-0.243792,-0.040673,0.00932411,0,0.0417281,0.24976,0.067662,-0.229156,0.00932697,1,0,0,0,0,-0.00795403,-2.28417,-131.271,-118.072,-0.941051,-21.5289,0.0439565,2.89126,-31.401,108.762,2.53393,108.762,120.376
878,2.5e-06,0.181887,0.0101808,0.0101808,0.0101808,0.010339,-0.00498617,-0.544928,0.00571474,-0.00536903,-0.0398192,-0.0289373,0,0.0492233,0.181887,0.010339,-0.00498617,0.0101808,1,0,0,0,0,0.00423104,-0.131068,-28.3361,-15.8694,0.122717,-7.55333,0.0052195,0.385655,-1.36205,21.7151,0.312955,21.7151,11.5375
879,2.5e-06,0.658607,0.00356149,0.00356149,0.00356149,0.195093,0.175167,-0.542919,0.127165,-0.071579,0.0464385,-0.00025107,0,0.0464392,0.658607,0.195093,0.175167,0.00356149,-1,0,0,0,0,-0.00933841,2.52456,-342.101,211.31,-0.56123,-44.0986,-0.000961106,3.2578,-1966.38,620.507,-1.86595,620.506,-205.358
880,2.5e-06,0.18091,0.00846087,0.00846087,0.00846087,0.0395823,-0.00420647,-0.543764,0.0359874,-0.00321515,0.00308624,-0.0415391,0,0.0416536,0.18091,0.0395823,-0.00420647,0.00846087,0,1,0,0,0,-0.00134961,0.022459,8.2371,-2.55514,-0.384219,-42.0776,0.00228666,-0.0585526,8.75383,-9.6095,0.158451,-9.6095,-1.91752
881,2.5e-06,0.13415,0.0212873,0.0212873,0.0212873,0.0305574,0.00682126,-0.544436,0.0260392,0.0040627,-0.0204156,-0.0287127,0,0.0352309,0.13415,0.0305574,0.00682126,0.0212873,0,1,0,0,0,-0.00264878,-0.489128,-2.83193,-41.3768,-0.466317,-48.0781,0.00975052,0.00382817,-24.6504,3.26769,0.623278,3.2677,35.8327
882,2.5e-06,0.122049,0.0179862,0.0179862,0.0179862,0.0628631,0.0607586,-0.542993,0.0529356,0.0559228,0.0320138,-0.0219993,0,0.0388439,0.122049,0.0628631,0.0607586,0.0179862,-1,0,0,0,0,-0.0104553,0.671245,-33.9879,93.3146,-1.11432,-108.154,0.00529237,0.663771,17.3988,43.6126,-0.549196,43.6126,-105.103
883,2.5e-06,-0.00549579,0.0451492,0.0451492,0.0451492,0.0358261,-0.00766052,-0.548332,-0.0466926,-0.618456,0.00184182,0.00485084,0,0.00518873,-0.00549579,0.0358261,-0.00766052,0.0451492,0,-1,0,0,0,-0.131278,-2.78367,92.673,-79.0072,-3.64525,321.227,0.0458543,-3.2515,-196.939,-87.7616,2.77818,-87.7616,78.6178
884,2.5e-06,-0.126948,0.00950408,0.00950408,0.00950408,-0.0111165,-0.453566,-0.556344,-0.349718,0.507314,-0.0154623,0.0404959,0,0.0433474,-0.126948,-0.0111165,-0.453566,0.00950408,0,-1,0,0,0,0.109094,6.8406,-189.878,261.986,28.9275,5173.34,0.066604,-1.78798,104.24,191.277,-6.96754,191.277,-231.762
885,2.5e-06,0.102047,0.0278981,0.0278981,0.0278981,0.0591733,0.0331373,-0.543927,0.0426286,0.0248884,-0.0074452,-0.0221019,0,0.0233222,0.102047,0.0591733,0.0331373,0.0278981,0,1,0,0,0,-0.0174982,-0.719155,25.5285,-62.5377,-1.71811,-126.456,0.0122941,-0.409175,-28.6949,-26.6667,0.821201,-26.6666,57.497
886,2.5e-06,0.214981,0.00423158,0.00423158,0.00423158,0.0300189,-0.00151635,-0.544433,0.0298851,-0.00182162,-0.0197037,-0.0457684,0,0.0498295,0.214981,0.0300189,-0.00151635,0.00423158,0,1,0,0,0,0.000748672,-0.0884252,2.0103,-10.9696,-0.070899,-5.231,0.00251403,-0.00130679,-7.06079,-2.17031,0.303406,-2.1703,7.25006
887,2.5e-06,0.0930831,0.0207155,0.0207155,0.0207155,0.0737826,-0.103851,-0.54616,0.0574271,-0.153569,-0.0292845,-0.00187074,0,0.0293442,0.0930831,0.0737826,-0.103851,0.0207155,1,0,0,0,0,-0.0192565,-2.25189,-73.7697,-100.028,-1.62574,-66.2933,0.0422954,1.45773,-84.0087,73.3739,2.34497,73.3738,99.5573
888,2.5e-06,0.0732025,0.0320449,0.0320449,0.0320449,0.0804079,0.0436038,-0.543619,0.051308,0.0220021,-0.00316169,-0.0179551,0,0.0182314,0.0732025,0.0804079,0.0436038,0.0320449,0,1,0,0,0,-0.0297832,-0.846996,46.839,-71.1589,-2.61212,-164.283,0.0135921,-0.7014,-35.3325,-50.0996,0.920199,-50.0996,66.9559
889,2.5e-06,0.0616032,0.0274177,0.0274177,0.0274177,0.0223619,0.0340944,-0.543288,0.00137721,0.0369009,0.0191409,-0.0225823,0,0.0296029,0.0616032,0.0223619,0.0340944,0.0274177,0,1,0,0,0,-0.0191944,0.683929,41.7498,58.4573,-2.15475,-180.885,-0.000186689,0.0727092,89.3098,-44.2632,-0.622325,-44.2632,-58.9184
890,2.5e-06,0.30486,0.00374696,0.00374696,0.00374696,-0.0317148,0.0635378,-0.543811,-0.0312469,0.0619074,0.036536,-0.046253,0,0.0589425,0.30486,-0.0317148,0.0635378,0.00374696,0,1,0,0,0,-0.000776932,-0.156274,-7.28487,-6.55985,-0.195,10.1513,0.00261338,-0.011548,-9.61471,14.7571,0.461134,14.7571,-2.73839
891,2.5e-06,0.244949,0.00269016,0.00269016,0.00269016,-0.433409,-0.362286,-0.546337,0.310889,2.72628,-0.029396,0.0473098,0,0.0556987,0.244949,-0.433409,-0.362286,0.00269016,0,-1,0,0,0,0.437931,14.6475,-794.896,-144.105,166.578,72144,0.0247692,-1.76846,247.326,802.357,-14.4025,802.356,-26.1291
892,2.5e-06,0.0980725,0.0255689,0.0255689,0.0255689,0.0551202,0.0415598,-0.54368,0.037652,0.0355084,0.000455141,-0.0244311,0,0.0244353,0.0980725,0.0551202,0.0415598,0.0255689,0,1,0,0,0,-0.0175884,-0.347503,37.6438,-38.3739,-1.80689,-138.796,0.00715697,-0.486301,-10.3778,-40.4895,0.445575,-40.4894,31.6637
893,2.5e-06,0.262847,0.0207174,0.0207174,0.0207174,0.111557,0.259003,-0.554999,1.31359,-1.5964,0.0292826,0.0166908,0,0.0337054,0.262847,0.111557,0.259003,0.0207174,-1,0,0,0,0,-0.183538,2.11513,702.162,-646.824,-0.872528,1237.55,-0.125886,-9.84891,235.815,-721.016,-1.85228,-721.016,684.882
894,2.5e-06,0.157261,0.00542449,0.00542449,0.00542449,0.014908,0.381493,-0.566058,0.455152,-1.87519,-0.0445755,0.0380451,0,0.0586038,0.157261,0.014908,0.381493,0.00542449,1,0,0,0,0,-0.0378554,-9.06479,1601.6,-371.014,-4.93456,-471.009,0.157096,8.9017,-6553.07,-1554.81,9.22205,-1554.82,352.522
895,2.5e-06,0.185702,0.0289591,0.0289591,0.0289591,0.0142328,0.00376775,-0.56808,0.197106,-1.33331,0.0210409,0.0210231,0,0.0297437,0.185702,0.0142328,0.00376775,0.0289591,-0.67825,-0.32175,0,0,0,-0.151156,-3.25776,-49.8886,-222.167,10.4033,1478.41,-0.0321604,-9.81399,-459.074,40.8493,3.44346,40.8494,251.126
896,2.5e-06,0.0413486,0.0373465,0.0373465,0.0373465,0.105135,0.0266091,-0.544283,0.0752205,-0.313889,0.0126535,-0.00242283,0,0.0128834,0.0413486,0.105135,0.0266091,0.0373465,-1,0,0,0,0,-0.110419,-0.0345469,212.545,-72.2508,-6.13017,-55.5153,-0.00310442,-3.16538,-6.47772,-220.106,0.0758955,-220.106,82.0196
897,2.5e-06,0.0845268,0.0282478,0.0282478,0.0282478,0.0766043,-0.0472537,-0.545061,0.052662,-0.0996971,-0.0217522,-0.00717949,0,0.0229064,0.0845268,0.0766043,-0.0472537,0.0282478,1,0,0,0,0,-0.0263362,-2.14292,-39.3068,-106.985,-2.00962,-80.6232,0.0371616,0.459625,-93.2352,37.7002,2.22745,37.7002,108.605
898,2.5e-06,0.20863,0.0111264,0.0111264,0.0111264,0.0272017,0.0139466,-0.544933,0.0256788,0.0124243,-0.0373177,-0.0388736,0,0.0538867,0.20863,0.0272017,0.0139466,0.0111264,0,1,0,0,0,0.00273855,-0.0647077,-15.3439,-8.67005,0.116688,2.31785,0.00306172,0.207346,-8.36699,11.737,0.273338,11.7369,5.29115
899,2.5e-06,0.235495,0.0250543,0.0250543,0.0250543,-0.220801,0.0348877,-0.571291,0.511962,-0.934362,0.0248742,0.0249457,0,0.035228,0.235495,-0.220801,0.0348877,0.0250543,0,-1,0,0,0,-0.115937,-4.63619,-175.088,-254.433,15.0311,1301.9,-0.0568392,-11.5156,-642.643,156.942,4.87168,156.942,281.76
900,2.5e-06,0.205312,0.0172675,0.0172675,0.0172675,0.0491813,0.0287108,-0.543326,0.0452428,0.0247122,0.0327325,-0.0320281,0,0.0457953,0.205312,0.0491813,0.0287108,0.0172675,-1,0,0,0,0,-0.00340955,0.0546005,-26.1155,32.6584,-0.368776,-38.8052,0.00706349,0.316124,1.58819,27.7228,0.150712,27.7228,-37.9163
901,2.5e-06,0.0813599,0.0198492,0.0198492,0.0198492,0.0619183,-0.12298,-0.547021,0.050263,-0.199187,-0.0301508,0.00273338,0,0.0302744,0.0813599,0.0619183,-0.12298,0.0198492,1,0,0,0,0,-0.0250745,-2.64585,-72.9772,-98.1792,-1.81137,-50.4547,0.0525423,1.86696,-97.0798,68.416,2.72721,68.416,92.5175
902,2.5e-06,0.242142,0.00493152,0.00493152,0.00493152,0.028592,-0.0793783,-0.546212,0.00729589,-0.129089,-0.0450685,-0.00490206,0,0.0453343,0.242142,0.028592,-0.0793783,0.00493152,1,0,0,0,0,0.00550589,-0.452244,-200.422,-48.8933,-0.193467,-24.549,0.0120218,2.00339,-379.227,136.729,0.694386,136.729,45.0395
903,2.5e-06,0.197276,0.00794434,0.00794434,0.00794434,-0.00723283,-0.00563482,-0.544927,-0.0119849,-0.00600871,-0.0420557,-0.0280222,0,0.0505363,0.197276,-0.00723283,-0.00563482,0.00794434,1,0,0,0,0,0.00459083,-0.0769608,-33.1808,-13.4406,0.149309,-6.21827,0.00460681,0.400488,3.67708,21.5855,0.274237,21.5854,9.69405
904,2.5e-06,0.110435,0.013698,0.013698,0.013698,0.0473976,-0.17509,-0.549418,0.0421187,-0.272593,-0.036302,0.0117197,0,0.0381469,0.110435,0.0473976,-0.17509,0.013698,1,0,0,0,0,-0.0226349,-3.05598,-89.3228,-106.68,-1.4968,-19.7906,0.0638591,3.00285,-68.4603,61.5908,3.16642,61.5908,97.9925
905,2.5e-06,-0.0871019,0.00931226,0.00931226,0.00931226,-0.423457,-0.278206,-0.565046,-0.655745,0.304809,0.000407337,0.0406877,0,0.0406898,-0.0871019,-0.423457,-0.278206,0.00931226,0,-1,0,0,0,0.201282,4.11164,-167.27,50.9276,31.9973,5070.81,0.0450726,-1.01812,14.2971,178.732,-4.19874,178.732,-60.788
906,2.5e-06,0.0727456,0.0321188,0.0321188,0.0321188,0.0638611,-0.0089859,-0.561002,0.117868,-1.53645,0.0178812,0.0159144,0,0.0239375,0.0727456,0.0638611,-0.0089859,0.0321188,-1,0,0,0,0,-0.178434,-2.19827,135.243,-242.13,3.70759,1368.22,-0.0177113,-8.36472,-289.094,-137.265,2.27102,-137.265,258.685
907,2.5e-06,-0.154296,0.0228195,0.0228195,0.0228195,-0.0163942,0.0912258,-0.554222,-0.0238992,-0.275321,-0.0258078,0.0271805,0,0.0374809,-0.154296,-0.0163942,0.0912258,0.0228195,0,-1,0,0,0,-0.0794468,-1.54833,306.929,441.251,0.300338,443.583,0.135407,-0.20138,-247.305,-308.148,1.39403,-308.148,-446.585
908,2.5e-06,1.47073,0.0019594,0.0019594,0.0019594,0.0849036,1.67385,-0.541269,-0.626514,0.609051,0.0480406,0.0214092,0,0.0525952,1.47073,0.0849036,1.67385,0.0019594,-1,0,0,0,0,-0.0169241,9.94627,-2590.29,697.844,-0.742307,-18.7981,-0.0770222,39.033,1572.86,3830.79,-8.47554,3830.79,-705.88
909,2.5e-06,0.137284,0.00916999,0.00916999,0.00916999,0.0209785,-0.112465,-0.545992,0.0014151,-0.109346,-0.04083,-0.00714038,0,0.0414497,0.137284,0.0209785,-0.112465,0.00916999,1,0,0,0,0,0.00328845,-0.814456,-87.4741,-58.4585,-0.353563,-37.4868,0.0164022,1.29859,29.6004,71.0329,0.951741,71.0329,61.0183
910,2.5e-06,0.131365,0.0144614,0.0144614,0.0144614,-0.00861083,0.00545612,-0.543518,-0.01493,0.00407137,0.0189483,-0.0355387,0,0.0402745,0.131365,-0.00861083,0.00545612,0.0144614,0,1,0,0,0,-0.00316055,0.11939,-5.13919,24.0071,-0.578933,-67.7554,0.00335969,0.174929,13.7195,10.1464,0.0119746,10.1465,-34.216
911,2.5e-06,0.071049,0.0342603,0.0342603,0.0342603,0.0799715,-0.0194071,-0.544497,0.0519658,-0.0677796,-0.0157397,-0.0102323,0,0.0187733,0.071049,0.0799715,-0.0194071,0.0342603,1,0,0,0,0,-0.0319796,-1.93937,-4.99873,-113.389,-2.40514,-99.3082,0.0315146,-0.14054,-83.9215,3.39176,2.01041,3.39178,112.827
912,2.5e-06,0.308888,0.000840287,0.000840287,0.000840287,-0.0279788,0.0314038,-0.54371,-0.0280781,0.0297131,0.0299494,-0.0491597,0,0.0575642,0.308888,-0.0279788,0.0314038,0.000840287,0,1,0,0,0,0.000543647,-0.0741953,-10.5827,-3.884,-0.187039,6.92073,0.00136555,0.0203659,-8.73364,11.2765,0.383083,11.2765,-4.11104
913,2.5e-06,0.216881,0.0158117,0.0158117,0.0158117,0.0423219,0.0316421,-0.543339,0.0385627,0.0267705,0.0337397,-0.0341883,0,0.0480334,0.216881,0.0423219,0.0316421,0.0158117,0,1,0,0,0,-0.00271534,-0.0321156,-25.5821,23.5581,-0.271214,-25.8006,0.00691655,0.257316,-3.28409,25.9805,0.248996,25.9805,-28.3664
914,2.5e-06,0.081676,0.0167443,0.0167443,0.0167443,0.22198,0.276176,-0.541437,0.510964,-0.20909,0.0332557,0.00598816,0,0.0337905,0.081676,0.22198,0.276176,0.0167443,-1,0,0,0,0,-0.106482,7.11583,357.087,199.67,-6.45999,-121.356,-0.0875713,0.261621,884.437,-378.576,-7.03415,-378.576,-182.577
915,2.5e-06,0.102956,0.0119005,0.0119005,0.0119005,0.0426481,-0.10091,-0.545894,0.0316497,-0.104183,-0.0380995,-0.00759854,0,0.0388499,0.102956,0.0426481,-0.10091,0.0119005,1,0,0,0,0,0.000978492,-1.01878,-83.4147,-67.3409,-0.50637,-45.8159,0.0195316,1.33125,10.6077,75.213,1.12173,75.213,68.4548
916,2.5e-06,0.0510544,0.0206734,0.0206734,0.0206734,-0.230789,-0.126438,-0.571267,-0.573767,-0.322492,0.0113924,0.0293266,0,0.0314617,0.0510544,-0.230789,-0.126438,0.0206734,0,-1,0,0,0,-0.0154983,0.413305,-211.833,241.652,16.2739,738.852,0.0479297,-3.9384,-172.123,214.089,-0.362251,214.089,-252.187
917,2.5e-06,0.142642,0.0196707,0.0196707,0.0196707,0.029004,0.00531211,-0.54448,0.0253208,0.0028634,-0.0219396,-0.0303293,0,0.0374328,0.142642,0.029004,0.00531211,0.0196707,0,1,0,0,0,-0.00130951,-0.421081,-4.37114,-36.0434,-0.337435,-38.6413,0.00876298,0.03341,-22.5791,4.57104,0.563723,4.57106,30.4885
918,2.5e-06,0.154051,0.0180776,0.0180776,0.0180776,0.0301336,0.00947471,-0.544227,0.0252324,0.00854909,-0.0110528,-0.0319224,0,0.0337818,0.154051,0.0301336,0.00947471,0.0180776,0,1,0,0,0,-0.00471741,-0.323619,10.7879,-32.6662,-0.642826,-61.0119,0.00708328,-0.165201,-13.733,-10.9688,0.47767,-10.9688,27.8383
919,2.5e-06,0.00360703,0.0480148,0.0480148,0.0480148,0.0620448,-0.0215803,-0.546729,0.00309597,-0.499615,0.00178498,0.00198524,0,0.00266971,0.00360703,0.0620448,-0.0215803,0.0480148,0,-1,0,0,0,-0.119531,-2.50817,113.152,-113.59,-4.39292,205.941,0.0384315,-2.95883,-166.629,-108.123,2.51178,-108.123,107.946
920,2.5e-06,0.0989304,0.0233914,0.0233914,0.0233914,0.0452089,0.026654,-0.543547,0.030405,0.0248336,0.00631683,-0.0266086,0,0.0273482,0.0989304,0.0452089,0.026654,0.0233914,0,1,0,0,0,-0.0149294,-0.0467965,43.4484,-17.9814,-1.67432,-134.879,0.00387113,-0.391528,13.0299,-45.5718,0.145727,-45.5718,10.7112
921,2.5e-06,-0.0812082,0.00720079,0.00720079,0.00720079,-0.681744,-0.266775,-0.55494,-0.434664,0.747322,-0.015146,0.0427992,0,0.0454002,-0.0812082,-0.681744,-0.266775,0.00720079,0,-1,0,0,0,0.195654,7.28679,-250.199,178.984,46.1736,10133.7,0.0496076,-1.27422,86.2433,221.898,-7.368,221.898,-212.239
