sdf,area,u,v,p,c,c__x,c__y,c__x__x,c__y__y,advection_diffusion_c,true_advection_diffusion_c,pred_advection_diffusion_c,lambda_advection_diffusion_c,Points:0,Points:1,Points:2,Point ID
445.924,1802.93,141.625,144.856,-4067.06,0.100621,3.78049e-05,5.48082e-05,1.76809e-06,5.10501e-06,0.0132934,0,0.0132934,1,2106.99,1291.7,0,5604
256.781,1802.93,-140.11,-371.45,-4218.58,-0.269602,-0.000114225,-0.000275774,4.20342e-05,1.08701e-05,0.11844,0,0.11844,1,-735.761,1440.07,0,5605
135.908,1802.93,74.3148,79.5482,-863.993,0.0261178,-0.000103371,0.000266561,-8.89566e-06,-7.74991e-05,0.0135227,0,0.0135227,1,475.43,-198.383,0,5606
441.475,1802.93,160.651,164.889,-4406.36,0.0937991,0.00038989,-0.000594765,-3.92011e-05,-0.000123429,-0.0354334,0,-0.0354334,1,2329.36,1312.24,0,5607
43.8536,1802.93,303.232,251.861,-3198.78,-0.0217778,-9.51185e-05,-1.41442e-05,-4.69885e-06,-1.49856e-06,-0.0324053,0,-0.0324053,1,934.718,-1726.78,0,5608
95.229,1802.93,-105.905,-427.253,-3308.26,-0.264211,0.000204594,-0.000161897,-8.57112e-06,-6.64985e-05,0.0475036,0,0.0475036,1,-1204.42,426.215,0,5609
98.5941,1802.93,130.883,134.529,-3454.57,0.0406441,-0.000301593,0.000627685,9.38302e-06,3.27223e-05,0.0449683,0,0.0449683,1,1855.4,972.932,0,5610
119.494,1802.93,152.564,153.587,-4724.9,0.139707,0.000145865,-9.71474e-05,2.46982e-06,5.20461e-06,0.007333,0,0.007333,1,2374.51,1634.22,0,5611
174.011,1802.93,348.294,339.418,-4546.79,-0.356017,-0.000102744,0.000331131,2.30366e-07,4.4758e-05,0.0766066,0,0.0766066,1,2888.1,-223.427,0,5612
133.733,1802.93,-164.112,-612.765,-5025.05,-0.393443,0.000212536,-9.79227e-06,-9.44561e-06,-3.62147e-05,-0.0288792,0,-0.0288792,1,-1678.26,855.185,0,5613
824.808,1802.93,206.15,206.948,-4546.25,-0.0665784,-0.000105132,0.000208229,-6.55494e-06,-5.07339e-05,0.0214198,0,0.0214198,1,2589.7,928.903,0,5614
4.97437,1802.93,-87.67,-317.487,-2674.72,-0.187054,0.00063037,0.000635655,-3.59774e-06,-1.18208e-05,-0.257077,0,-0.257077,1,-853.922,507.968,0,5615
224.773,1802.93,-92.8363,-142.21,-2549.45,-0.350929,0.000686732,-0.000290502,2.24432e-05,2.86021e-07,-0.0224415,0,-0.0224415,1,-73.1317,1148.66,0,5616
55.8592,1802.93,40.0566,38.9438,-2914.7,-0.316705,-0.00108654,0.000680078,0.00012536,8.73384e-05,-0.0170387,0,-0.0170387,1,1113.69,1338.5,0,5617
283.928,1802.93,82.7568,82.1604,-3443.21,-0.0166412,-0.00170066,0.00182703,-6.04127e-05,-6.97035e-05,0.00936853,0,0.00936853,1,1531.43,1411.7,0,5618
59.5983,1802.93,271.999,262.469,-3681.39,-0.195734,-4.51043e-05,0.00109188,-4.91695e-08,-3.55215e-05,0.274317,0,0.274317,1,2341.5,-75.5706,0,5619
132.938,1802.93,-23.9674,-420.592,-2883.71,-0.150503,-0.000690408,0.000675507,7.73292e-07,4.36789e-07,-0.267566,0,-0.267566,1,-1451.41,-1637.7,0,5620
70.0246,1802.93,-126.137,-585.303,-3884.53,-0.174624,9.03567e-05,0.00015596,-3.14193e-07,-4.40158e-05,-0.102681,0,-0.102681,1,-1781.42,-157.609,0,5621
14.0531,1802.93,293.771,229.63,-3077.49,0.00299766,-0.00140979,-0.000614912,-2.14266e-05,-4.45739e-06,-0.555359,0,-0.555359,1,809.018,-1756.58,0,5622
104.352,1802.93,17.074,-261.912,-2122.14,-0.180948,0.000223387,-3.16084e-05,-2.02257e-05,-8.77298e-06,0.0120928,0,0.0120928,1,-1000.36,-1475.78,0,5623
791.369,1802.93,223.471,223.655,-4850.96,-0.0823245,-9.57086e-05,0.000176701,5.94774e-06,4.9068e-05,0.0181317,0,0.0181317,1,2777.39,962.343,0,5624
622.273,1802.93,190.491,190.168,-4075.54,-0.072207,-5.08736e-05,6.21863e-05,-5.07712e-07,-5.08644e-06,0.0021349,0,0.0021349,1,2344.71,786.354,0,5625
63.2437,1802.93,75.5126,77.5817,-1971.38,0.0228958,-0.000549336,0.00101226,2.3518e-06,2.78619e-06,0.037051,0,0.037051,1,1063.61,546.542,0,5626
412.349,1802.93,404.951,421.156,-4483.78,-0.324805,-0.000385759,-0.000363073,1.20872e-06,4.10682e-06,-0.309124,0,-0.309124,1,2211.54,-1358.28,0,5627
168.445,1802.93,-138.18,-601.383,-4164.24,-0.118539,0.000110444,0.000663553,2.87983e-08,-9.61372e-05,-0.41431,0,-0.41431,1,-1825.16,7.77036,0,5628
101.034,1802.93,362.72,368.223,-4422.72,-0.181282,0.000285511,0.00166776,-4.23975e-06,-0.000109528,0.71767,0,0.71767,1,2740.06,-555.668,0,5629
166.114,1802.93,232.078,185.976,-2436.42,0.00174292,2.92821e-05,4.48539e-05,-2.90954e-05,-6.68146e-06,0.0151375,0,0.0151375,1,668.301,-1361.49,0,5630
100.309,1802.93,63.3427,-186.111,-1872.51,0.604071,0.00383164,-0.00215945,-1.73588e-05,-3.89934e-06,0.644605,0,0.644605,1,-751.247,-1576.47,0,5631
212.132,1802.93,20.9213,21.3281,-3224.6,-0.588602,0.00199808,-0.00184804,-7.12137e-05,-3.63013e-05,0.00238741,0,0.00238741,1,1112.74,1541.58,0,5632
184.663,1802.93,84.6149,82.5479,-3292.32,-0.140698,-0.00141733,0.00151884,6.04449e-06,6.95868e-06,0.00544918,0,0.00544918,1,1500.3,1317.14,0,5633
14.448,1802.93,311.65,333.775,-3700.83,-0.205946,-0.000134111,-2.08176e-05,1.23282e-05,9.70434e-05,-0.0487441,0,-0.0487441,1,2114.32,-741.33,0,5634
152.395,1802.93,-109.603,-257.834,-3227.42,-0.102321,-0.000320283,-0.000231666,-5.30176e-05,-6.59269e-06,0.0948355,0,0.0948355,1,-443.833,1202.79,0,5635
36.6724,1802.93,-33.0906,-379.626,-2481.22,-0.0974026,0.000320809,-0.000243396,2.51273e-05,2.44694e-05,0.0817833,0,0.0817833,1,-1265.36,-1290.55,0,5636
138.646,1802.93,140.947,-10.4556,-1905.01,0.36173,0.00158676,-0.000429938,-0.000109632,-2.393e-06,0.228144,0,0.228144,1,-248.905,-1579.01,0,5637
312.227,1802.93,-63.3713,-518.748,-3211.19,-0.0783172,0.000316317,-0.000300425,-1.95105e-07,1.08509e-07,0.135799,0,0.135799,1,-1671.4,-1458.41,0,5638
50.2846,1802.93,-186.626,-550.277,-5682.96,-0.250089,4.06906e-05,-0.000127281,5.80952e-06,3.1181e-06,0.0624459,0,0.0624459,1,-1238.07,1703.43,0,5639
158.74,1802.93,-69.8527,-509.188,-3096.19,-0.119614,0.000494055,-0.00051066,2.88807e-06,4.6331e-06,0.225511,0,0.225511,1,-1620.03,-1273.42,0,5640
57.5724,1802.93,162.687,147.81,-1738.28,-0.0266586,7.03402e-05,7.09394e-05,-8.89094e-05,-4.33004e-05,0.0219292,0,0.0219292,1,583.933,-846.794,0,5641
44.7952,1802.93,349.236,374.875,-4118.78,-0.215761,-0.000386139,-0.000687564,-2.60461e-05,-0.00018613,-0.392604,0,-0.392604,1,2325.85,-863.87,0,5642
83.6503,1802.93,159.968,10.8821,-2060.2,0.230629,-0.00341495,0.000308832,0.000272647,4.16995e-06,-0.542923,0,-0.542923,1,-208.204,-1686.98,0,5643
492.409,1802.93,360.205,371.229,-3944.36,-0.273155,-0.000610168,-0.000702927,-4.88856e-06,-1.13265e-05,-0.480732,0,-0.480732,1,1882.63,-1278.22,0,5644
163.15,1802.93,139.509,147.704,-1589.54,-0.0378201,-8.54646e-05,0.000157437,-0.000271378,-0.00109584,0.0113337,0,0.0113337,1,833.673,-414.861,0,5645
135.4,1802.93,426.961,434.959,-4624.51,-0.274712,-7.44515e-05,4.41169e-05,1.30671e-05,2.16942e-05,-0.0125989,0,-0.0125989,1,2096.71,-1635.23,0,5646
319.63,1802.93,234.77,227.058,-3680.08,-0.200999,-7.3081e-05,-0.000311203,2.40989e-07,1.74572e-05,-0.0878183,0,-0.0878183,1,2298.88,224.869,0,5647
78.6168,1802.93,-61.2618,-332.624,-2004.84,-0.194542,0.000142274,0.000155529,-1.44228e-05,-5.33092e-05,-0.0604485,0,-0.0604485,1,-1029.02,-528.571,0,5648
381.922,1802.93,339.303,352.164,-3746.51,-0.258339,-0.000109309,6.72626e-05,-1.07604e-05,-2.49351e-05,-0.0134013,0,-0.0134013,1,1834.27,-1153.1,0,5649
49.9387,1802.93,129.758,131.075,-2944.7,-0.0301528,-0.000178844,0.000465397,-2.48276e-06,-1.63203e-05,0.0377953,0,0.0377953,1,1662.95,636.934,0,5650
277.198,1802.93,372.546,377.047,-4027.04,-0.209015,0.000328164,0.000519214,-2.49225e-05,-3.47048e-05,0.318024,0,0.318024,1,1762.55,-1493.44,0,5651
290.498,1802.93,256.261,246.139,-3833.2,-0.165594,-0.00012154,0.000794594,-2.51039e-07,-5.78826e-05,0.164434,0,0.164434,1,2413.87,144.531,0,5652
327.952,1802.93,367.662,388.568,-4179.4,-0.216368,7.24304e-05,0.000364251,-1.99855e-06,-7.9897e-06,0.168166,0,0.168166,1,2176.34,-1108.05,0,5653
244.355,1802.93,-111.989,-242.882,-3252.36,-0.151141,-0.000249171,-0.000218485,7.27564e-06,5.72285e-07,0.0809705,0,0.0809705,1,-371.249,1271.89,0,5654
193.059,1802.93,142.59,145.159,-3390.15,-0.0288358,0.000113386,-0.000263043,-7.02961e-07,-3.6097e-06,-0.0220153,0,-0.0220153,1,1886.92,802.638,0,5655
151.862,1802.93,-132.021,-515.807,-4089.57,-0.323681,0.000211512,-6.36762e-05,-4.12419e-07,-1.38739e-06,0.0049206,0,0.0049206,1,-1438.56,596.494,0,5656
54.0194,1802.93,262.84,277.848,-2988.49,-0.143136,1.92667e-08,0.000243265,-1.91646e-06,-8.57085e-06,0.0675957,0,0.0675957,1,1557.82,-790.746,0,5657
262.049,1802.93,-175.053,-655.205,-5362.14,-0.421679,0.000453746,0.00046383,-1.10224e-05,-4.26007e-05,-0.383334,0,-0.383334,1,-1796.77,904.583,0,5658
153.85,1802.93,162.398,94.4148,-1749.64,0.00675763,-0.00148375,-0.000284734,-0.000115165,-5.39095e-06,-0.267841,0,-0.267841,1,266.272,-1155.06,0,5659
239.256,1802.93,-113.32,-598.303,-3660.46,-0.34958,0.000285132,-0.000170965,3.78312e-06,2.01554e-05,0.0699779,0,0.0699779,1,-1854.78,-794.346,0,5660
30.143,1802.93,158.726,142.544,-1692.21,-0.0173748,-0.00106433,-0.000664653,4.51269e-05,1.73135e-05,-0.26368,0,-0.26368,1,558.461,-836.607,0,5661
357.97,1802.93,138.567,140.442,-4154.27,0.124753,0.000259638,-0.00026917,3.88521e-05,8.92151e-05,-0.00182599,0,-0.00182599,1,2113.3,1395.74,0,5662
375.132,1802.93,471.818,500.008,-5387.23,-0.279707,-0.000216385,-0.000219967,-2.00184e-06,-8.02781e-06,-0.21208,0,-0.21208,1,2830.38,-1395.5,0,5663
183.824,1802.93,-124.703,-604.011,-3888.78,-0.121645,-5.78808e-05,0.000829127,1.00288e-06,4.40354e-05,-0.493584,0,-0.493584,1,-1845.16,-282.329,0,5664
3.209,1802.93,-95.4727,-94.2595,-3209.16,0.503879,0.00274048,-0.000325921,1.50408e-05,6.10546e-07,-0.230919,0,-0.230919,1,352.266,1594.27,0,5665
44.0527,1802.93,61.1934,-62.6318,-1079.07,0.275877,-0.00488296,0.00132727,-0.000180456,-1.84899e-05,-0.381934,0,-0.381934,1,-297.517,-915.733,0,5666
567.978,1802.93,197.233,195.5,-3723.18,-0.0899701,-1.13732e-05,-0.0002172,3.03728e-06,5.34681e-05,-0.0447059,0,-0.0447059,1,2224.1,526.242,0,5667
134.169,1802.93,42.7684,44.7132,-475.784,0.107902,-0.000327538,0.00119282,1.0723e-05,1.61654e-05,0.0393264,0,0.0393264,1,239.565,-138.958,0,5668
68.3811,1802.93,492.542,509.786,-5421.55,-0.377898,-2.7378e-06,0.000196047,1.90544e-05,4.62556e-05,0.0985935,0,0.0985935,1,2628.42,-1702.25,0,5669
22.5472,1802.93,-146.178,-281.905,-4168.06,-0.33029,-0.00146297,-0.000490668,9.02997e-06,3.64539e-07,0.352175,0,0.352175,1,-344.166,1731.16,0,5670
115.58,1802.93,167.904,177.363,-1906.15,-0.0659383,-4.73002e-05,0.000209429,-7.29276e-06,-2.73417e-05,0.0292031,0,0.0292031,1,991.637,-507.629,0,5671
145.823,1802.93,299.748,262.187,-3187.39,-0.0429225,0.00067037,0.00048406,3.22169e-05,1.26008e-05,0.327857,0,0.327857,1,1010.34,-1624.81,0,5672
81.021,1802.93,259.05,249.689,-3582.84,-0.179619,-6.80058e-05,-5.90943e-05,1.42849e-08,-1.25251e-05,-0.032372,0,-0.032372,1,2275.32,-24.2765,0,5673
228.897,1802.93,192.488,76.4133,-2125.31,0.142908,-0.000889732,-0.000163799,8.66892e-05,8.94958e-07,-0.183779,0,-0.183779,1,147.476,-1541.74,0,5674
36.538,1802.93,-58.6333,-58.7853,-1894.61,0.28944,0.00148952,-9.24747e-05,9.85036e-05,3.75759e-06,-0.0818994,0,-0.0818994,1,189.069,939.366,0,5675
34.2446,1802.93,-176.919,-498.645,-5377.61,-0.205155,5.28313e-05,-9.80051e-05,-5.31685e-05,-2.01361e-05,0.0395231,0,0.0395231,1,-1060.25,1719.47,0,5676
353.75,1802.93,168.012,166.595,-3275.8,-0.111264,0.000163628,-0.000950851,2.17745e-05,0.000314738,-0.130916,0,-0.130916,1,1938.76,508.952,0,5677
476.631,1802.93,175.383,175.215,-3770.02,-0.0664907,-4.38871e-05,4.24931e-05,4.718e-06,4.03984e-05,-0.000251714,0,-0.000251714,1,2165.6,734.239,0,5678
29.609,1802.93,-63.1349,-64.748,-1942.87,0.253123,0.00221123,-0.000233576,0.000299364,8.27178e-06,-0.124483,0,-0.124483,1,164.34,957.16,0,5679
248.586,1802.93,170.01,166.701,-3005.32,-0.177105,-0.000173448,0.00036906,-3.61647e-07,-7.60301e-06,0.032035,0,0.032035,1,1825.17,348.341,0,5680
178.497,1802.93,165.38,168.028,-1788.56,-0.076011,3.08573e-05,0.000356907,3.49622e-05,5.78551e-05,0.0650735,0,0.0650735,1,799.668,-645.805,0,5681
44.9911,1802.93,276.09,290.954,-3123.5,-0.162947,-6.16287e-05,0.000137378,5.32645e-05,0.00019292,0.0229553,0,0.0229553,1,1611.32,-848.369,0,5682
133.334,1802.93,-38.2113,-411.555,-2657.48,-0.1003,-0.000374009,0.00044277,1.49107e-05,1.47416e-05,-0.167933,0,-0.167933,1,-1360.84,-1355.18,0,5683
325.822,1802.93,-85.9121,-603.119,-3650.52,-0.195158,0.000631821,-0.000684704,-9.32952e-06,-1.64628e-05,0.358677,0,0.358677,1,-1910.47,-1444.81,0,5684
61.9805,1802.93,-8.33435,0.357666,-2969.65,-0.0857034,-0.00219673,0.00122586,-5.66598e-06,-2.0977e-06,0.0187468,0,0.0187468,1,859.796,1450.78,0,5685
45.4023,1802.93,59.1089,60.5303,-1680.38,0.0600671,-6.81066e-05,6.74279e-06,-4.43463e-05,-0.000121151,-0.00361723,0,-0.00361723,1,874.875,526.967,0,5686
553.579,1802.93,234.53,229.509,-4018.15,-0.255784,-0.000113588,2.65931e-05,-7.97858e-07,-2.85624e-05,-0.0205364,0,-0.0205364,1,2459.85,410.763,0,5687
195.413,1802.93,-93.1633,-163.391,-2606.11,-0.297648,-0.00122737,-0.000468068,1.92846e-05,4.71222e-07,0.190824,0,0.190824,1,-153.818,1126.46,0,5688
88.9842,1802.93,-90.0104,-181.762,-2585.44,-0.129692,-0.00135099,-0.000488015,3.9599e-05,2.01242e-06,0.210306,0,0.210306,1,-245.636,1049.8,0,5689
310.436,1802.93,153.159,56.5665,-1700.29,0.131298,0.00214139,8.25001e-05,-0.000164374,-9.9712e-07,0.332639,0,0.332639,1,92.904,-1252.01,0,5690
214.864,1802.93,-79.0474,-547.151,-3306.47,-0.192065,0.000807922,-0.000916601,-4.71547e-06,-8.53244e-06,0.437655,0,0.437655,1,-1730.38,-1287.79,0,5691
2.13223,1802.93,241.92,215.67,-2578.08,-0.0112266,-0.000478725,-0.000316699,2.62219e-05,8.85842e-06,-0.184116,0,-0.184116,1,840.901,-1285.44,0,5692
488.696,1802.93,175.209,175.925,-3867.89,-0.0553804,-7.63892e-05,0.000142322,-3.25979e-07,-1.80549e-06,0.0116539,0,0.0116539,1,2202.67,791.928,0,5693
70.9899,1802.93,362.282,351.263,-3902.35,-0.100549,0.00078958,0.000735612,-1.21091e-05,-9.31917e-06,0.544444,0,0.544444,1,1470.4,-1699.64,0,5694
87.585,1802.93,87.8206,89.0431,-2034.83,-0.0241247,-8.16584e-06,9.86847e-06,3.12129e-06,1.84504e-05,0.000161547,0,0.000161547,1,1142.19,459.355,0,5695
155.618,1802.93,319.391,308.152,-4268.88,-0.264503,-8.47824e-05,0.000278022,6.90842e-08,1.72001e-05,0.0585944,0,0.0585944,1,2714.66,-129.331,0,5696
376.663,1802.93,116.773,116.369,-3813.59,-0.01996,0.00157144,-0.00210378,-3.16931e-06,-5.37561e-06,-0.0613127,0,-0.0613127,1,1876.82,1377.05,0,5697
302.5,1802.93,180.016,66.9634,-1997.27,0.154775,0.00151068,2.6243e-05,0.000111539,6.5349e-07,0.273704,0,0.273704,1,112.203,-1468.13,0,5698
137.557,1802.93,104.882,104.852,-3362.27,0.0290179,0.00155872,-0.00209617,8.81747e-06,1.79746e-05,-0.0563061,0,-0.0563061,1,1667.32,1196.62,0,5699
138.662,1802.93,-136.998,-268.947,-3919.43,-0.276407,-0.00155221,-0.000511287,-4.52647e-06,-1.6291e-07,0.350158,0,0.350158,1,-340.944,1615.05,0,5700
147.036,1802.93,204.235,83.5005,-2251.8,0.147308,0.000543196,-2.48016e-05,7.07962e-05,7.31145e-07,0.108869,0,0.108869,1,169.451,-1623.6,0,5701
11.9609,1802.93,339.265,333.514,-4323.81,-0.360339,-0.000133674,9.366e-05,-5.31526e-08,-1.87012e-05,-0.0141139,0,-0.0141139,1,2740.38,-296.237,0,5702
77.3703,1802.93,-45.2728,-29.1179,-3126.59,0.425077,-0.000399197,0.000438269,-0.000101596,-1.97243e-05,0.00531152,0,0.00531152,1,688.786,1538.6,0,5703
5.26242,1802.93,186.146,195.793,-2098.19,-0.0861652,-0.000408728,-0.000469432,-3.8465e-05,-0.000134703,-0.167994,0,-0.167994,1,1074.9,-580.533,0,5704
228.901,1802.93,34.5364,33.7837,-3258.78,-0.399107,0.00128656,-0.00127063,-2.14925e-05,-1.37235e-05,0.00150649,0,0.00150649,1,1190.18,1524.81,0,5705
106.602,1802.93,-150.89,-359.096,-4453.29,-0.161459,0.000576581,8.24043e-05,-1.23793e-05,-1.48652e-06,-0.116591,0,-0.116591,1,-627.422,1647.11,0,5706
206.091,1802.93,244.271,195.341,-2564.05,-0.000777045,0.000139951,9.71069e-05,-2.05032e-05,-4.92498e-06,0.053155,0,0.053155,1,700.759,-1435.41,0,5707
3.73176,1802.93,-58.9617,-566.815,-3601.16,-0.078713,-0.000668341,0.000734281,-2.50892e-06,-2.83805e-06,-0.376795,0,-0.376795,1,-1856.42,-1766.9,0,5708
224.151,1802.93,33.0734,32.4563,-3260.27,-0.415531,0.00150239,-0.00144306,-1.72474e-05,-1.10517e-05,0.00285276,0,0.00285276,1,1183.05,1529.56,0,5709
322.702,1802.93,163.092,46.8876,-1872.15,0.052755,0.000842417,-3.27477e-06,0.000223121,1.57117e-08,0.137238,0,0.137238,1,8.86769,-1441.48,0,5710
33.8192,1802.93,-45.6079,-198.381,-1439.94,-0.0941558,0.000367245,0.00018275,1.3044e-07,1.23569e-05,-0.0530035,0,-0.0530035,1,-580.484,97.1318,0,5711
71.3339,1802.93,278.197,298.67,-3278.25,-0.152782,1.14279e-05,0.000380897,-2.08444e-05,-0.000148451,0.116942,0,0.116942,1,1849.19,-690.82,0,5712
62.0113,1802.93,-83.902,-159.708,-2385.28,-0.184416,-0.00144208,-0.000528424,-1.79319e-05,-5.65695e-07,0.205387,0,0.205387,1,-189.361,996.622,0,5713
435.309,1802.93,-208.037,-730.258,-6326.24,-0.447851,8.75745e-05,-0.000218545,2.43709e-06,5.51137e-06,0.141375,0,0.141375,1,-1926.08,1318.4,0,5714
76.7519,1802.93,174.037,146.447,-1838.16,0.00698545,0.000297136,0.000208576,8.2622e-07,2.13923e-07,0.0822579,0,0.0822579,1,549.071,-979.133,0,5715
549.824,1802.93,456.262,488.696,-5326.42,-0.30417,-0.00018975,-0.000167679,-3.83625e-07,-8.86854e-07,-0.16852,0,-0.16852,1,2939.65,-1202.69,0,5716
106.743,1802.93,-109.273,-269.507,-3247.09,-0.143679,0.00133704,0.000380563,-1.6706e-05,-3.13481e-06,-0.248666,0,-0.248666,1,-491.378,1173.38,0,5717
105.589,1802.93,131.975,135.474,-3386.55,0.00643202,-0.000468403,0.00100102,-3.47139e-06,-1.53534e-05,0.0737947,0,0.0737947,1,1838.04,912.86,0,5718
97.9041,1802.93,58.9424,-56.1689,-1025.36,0.219646,-0.00487041,0.0013116,-5.98028e-05,-4.42129e-06,-0.360745,0,-0.360745,1,-273.635,-867.36,0,5719
171.225,1802.93,107.541,107.595,-3432.61,0.0450644,0.00165836,-0.00223775,1.31403e-05,2.62847e-05,-0.0624308,0,-0.0624308,1,1705.2,1217.33,0,5720
86.3962,1802.93,227.081,117.486,-2467.67,0.0631781,-0.000832308,-0.000177772,0.000391722,1.29905e-05,-0.209888,0,-0.209888,1,305.655,-1684.24,0,5721
161.27,1802.93,110.724,111.35,-3445.52,0.0876145,0.000162142,-0.000118489,-2.07483e-06,-3.721e-06,0.00475924,0,0.00475924,1,1728.55,1196.83,0,5722
255.786,1802.93,-47.887,-458.891,-2913.86,-0.0668664,-0.000622019,0.000684352,-5.2165e-06,-6.20363e-06,-0.284257,0,-0.284257,1,-1502.62,-1428.28,0,5723
5.86384,1802.93,-140.665,-209.88,-3854.41,-0.512513,0.00113767,-0.000220276,1.98153e-06,3.55128e-08,-0.113799,0,-0.113799,1,-88.6203,1747.85,0,5724
72.5957,1802.93,41.0686,39.9465,-2944.83,-0.323005,-0.000401035,0.000107121,0.000144577,0.000100671,-0.0121913,0,-0.0121913,1,1128.46,1350.49,0,5725
100.582,1802.93,115.198,35.6813,-1309.38,0.0754107,0.00139667,6.02093e-06,2.96687e-05,3.0333e-08,0.161107,0,0.161107,1,25.0551,-995.8,0,5726
84.8912,1802.93,-144.471,-298.927,-4164.24,-0.185798,1.23819e-06,-0.000122877,-4.56896e-05,-2.85994e-06,0.0365523,0,0.0365523,1,-423.245,1668.82,0,5727
105.3,1802.93,169.725,172.854,-5002.47,0.156416,-0.000209033,0.000449706,2.75838e-06,6.57138e-06,0.0422551,0,0.0422551,1,2561.55,1648.41,0,5728
283.23,1802.93,-178.389,-658.779,-5455.71,-0.422743,0.000361861,0.000271679,4.58535e-06,1.62926e-05,-0.243529,0,-0.243529,1,-1793.39,967.081,0,5729
374.402,1802.93,305.859,293.445,-4403.41,-0.2494,-7.24106e-05,-0.000686154,-3.30978e-08,-5.02309e-05,-0.223496,0,-0.223496,1,2788.64,76.9307,0,5730
203.927,1802.93,352.53,348.862,-3808.85,-0.296102,-0.000403542,-0.000203513,0.000160062,0.0001515,-0.213259,0,-0.213259,1,1520.56,-1566.71,0,5731
159.077,1802.93,258.607,276.358,-2996.05,-0.15383,-0.000117453,3.13008e-05,-3.58102e-06,-1.80635e-05,-0.0217238,0,-0.0217238,1,1626.88,-711.174,0,5732
158.382,1802.93,-87.4575,-564.915,-3397.44,-0.263016,0.000311429,-0.000198871,-1.57406e-06,-2.85036e-06,0.0851086,0,0.0851086,1,-1775.66,-1207.27,0,5733
140.012,1802.93,259.223,277.577,-3022.34,-0.141947,0.000189835,0.000794499,-2.08876e-05,-0.000119355,0.269745,0,0.269745,1,1664.74,-687.288,0,5734
89.5337,1802.93,71.2314,73.1985,-1892.36,0.0463023,-0.000592744,0.00103795,-3.73846e-05,-0.000136668,0.0337547,0,0.0337547,1,1014.02,538.703,0,5735
62.6503,1802.93,-166.706,-574.008,-5055.97,-0.376941,-0.000396543,-0.000868081,9.31343e-05,0.000168324,0.564391,0,0.564391,1,-1493.3,1109.6,0,5736
324.149,1802.93,422.913,452.59,-4917.74,-0.292655,-0.000318998,-0.000480636,3.62139e-05,0.000203878,-0.35244,0,-0.35244,1,2690.17,-1140.7,0,5737
133.044,1802.93,-165.597,-609.032,-5062.33,-0.386048,0.000472304,0.000473563,1.70467e-06,5.45193e-06,-0.366627,0,-0.366627,1,-1653.92,911.289,0,5738
352.012,1802.93,-117.784,-222.44,-3343.95,-0.291363,-0.00146453,-0.000502107,-7.10352e-07,-3.83686e-09,0.284188,0,0.284188,1,-258.717,1401.7,0,5739
233.988,1802.93,107.283,104.966,-3920.52,-0.211081,0.00023499,-0.00040142,4.5369e-06,6.22364e-06,-0.0169248,0,-0.0169248,1,1837.99,1519.72,0,5740
230.571,1802.93,-195.798,-632.033,-5954.27,-0.364639,-0.00020329,-0.000457527,-2.9372e-06,-3.0208e-06,0.328976,0,0.328976,1,-1562.94,1523.14,0,5741
29.1569,1802.93,-134.929,-393.739,-4108.16,-0.171093,0.000170804,-5.19296e-05,1.36065e-06,7.44241e-07,-0.00259968,0,-0.00259968,1,-874.373,1251.62,0,5742
300.311,1802.93,207.802,122.295,-2236.44,-0.0245528,-0.00203096,-0.000439622,5.14515e-05,3.26151e-06,-0.475802,0,-0.475802,1,348.458,-1470.32,0,5743
598.578,1802.93,255.363,249.142,-4265.99,-0.291256,-0.000295235,0.00130382,-5.49523e-07,-2.27751e-05,0.249446,0,0.249446,1,2627.78,388.51,0,5744
523.023,1802.93,181.601,186.364,-4624.75,0.0101475,-0.000568869,0.00122929,1.37387e-05,5.69846e-05,0.125789,0,0.125789,1,2516.53,1230.69,0,5745
17.7532,1802.93,142.893,150.647,-1721.95,-0.0745714,-0.000607233,-0.00177717,-4.10872e-05,-0.000496161,-0.354494,0,-0.354494,1,1017.54,-295.488,0,5746
138.415,1802.93,178.589,171.217,-1914.59,-0.00760821,-4.28081e-05,0.000106861,-8.539e-05,-5.61078e-05,0.0106516,0,0.0106516,1,704.622,-855.649,0,5747
289.911,1802.93,411.46,441.436,-4861.79,-0.291914,-3.979e-05,0.000262918,-2.67761e-05,-0.000201055,0.0996898,0,0.0996898,1,2753.49,-1007.8,0,5748
96.3854,1802.93,-26.0077,-93.7523,-791.669,0.0604939,0.000631302,-4.2258e-05,-3.40998e-05,-8.26408e-05,-0.0124567,0,-0.0124567,1,-251.306,152.944,0,5749
18.112,1802.93,277.532,291.334,-3117.9,-0.179184,0.000563501,0.00130228,9.69e-07,2.60004e-06,0.535787,0,0.535787,1,1584.38,-879.402,0,5750
177.003,1802.93,180.164,175.582,-2987.64,-0.203388,0.000241513,-0.00255436,-2.46646e-06,-0.000115999,-0.404987,0,-0.404987,1,1843.83,262.697,0,5751
18.3924,1802.93,-225.81,-732.809,-6862.97,-0.404079,-0.000395202,-0.000656535,4.06179e-05,4.47454e-05,0.570355,0,0.570355,1,-1821.17,1735.32,0,5752
361.247,1802.93,482.32,512.028,-5521.93,-0.2971,-0.000141279,-6.23486e-05,9.48779e-06,4.10583e-05,-0.100066,0,-0.100066,1,2918.42,-1409.39,0,5753
246.223,1802.93,420.945,432.285,-4589.92,-0.277694,-0.000691504,-0.000808812,-1.29148e-06,-2.40753e-06,-0.640723,0,-0.640723,1,2162.98,-1524.41,0,5754
