sdf,area,u,v,p,c,c__y,c__x,c__y__y,c__x__x,advection_diffusion_c,true_advection_diffusion_c,pred_advection_diffusion_c,lambda_advection_diffusion_c,Points:0,Points:1,Points:2,Point ID
36.2593,11.8777,-152.358,51.4819,11.6688,243.346,0.702083,-1.41071,0.00625001,0.00598467,251.078,0,251.078,1,-115.574,113.741,0,5374
13.1032,11.8777,-85.6721,81.6576,16.1901,150.636,-0.751398,0.379833,0.00514764,0.00560077,-93.8985,0,-93.8985,1,126.782,-136.897,0,5375
52.583,11.8777,-79.1494,23.2038,7.15778,142.104,0.933339,-1.18811,0.00149344,0.00731266,115.695,0,115.695,1,-43.1655,97.417,0,5376
33.739,11.8777,-64.141,31.6184,13.1279,152.271,0.88444,0.799569,-0.0021207,-0.00784259,-23.3205,0,-23.3205,1,61.5485,116.261,0,5377
5.14992,11.8777,-138.669,95.4321,12.7897,299.25,-0.31075,-1.61926,0.000174727,-6.58721e-05,194.886,0,194.886,1,-168.026,-86.3714,0,5378
5.9372,11.8777,-78.5762,76.0773,14.3252,146.426,-0.859271,0.239188,0.00319518,0.00797452,-84.1655,0,-84.1655,1,95.2479,-144.063,0,5379
38.0394,11.8777,-20.1616,22.3206,6.09351,39.0533,0.947279,0.84031,0.0662487,0.00148907,4.20168,0,4.20168,1,39.9676,6.08128,0,5380
22.5817,11.8777,-57.5874,56.6416,11.6808,130.254,-1.11391,-0.31497,0.000153525,0.000636189,-44.9553,0,-44.9553,1,33.5927,-126.243,0,5381
49.1252,11.8777,-67.7565,23.7033,5.02222,128.383,1.01538,-0.96613,0.000922725,0.012052,89.5294,0,89.5294,1,-26.7447,100.875,0,5382
15.3974,11.8777,-74.6814,29.0557,1.81708,150.377,1.09927,-0.37832,7.39887e-05,0.0349011,60.1934,0,60.1934,1,-6.04591,134.603,0,5383
51.0775,11.8777,-68.3108,41.1603,14.0364,160.691,0.860484,0.825361,0.00546174,0.00638243,-20.9633,0,-20.9633,1,91.2129,98.9225,0,5384
58.5496,11.8777,-64.8421,64.4224,10.0082,105.482,-0.737794,0.391538,0.011516,0.00543861,-72.9187,0,-72.9187,1,117.246,-80.9235,0,5385
14.9233,11.8777,-27.8435,27.6116,5.99459,40.9096,-0.320434,0.627245,0.0399719,0.00836886,-26.3125,0,-26.3125,1,53.145,-24.5399,0,5386
11.1859,11.8777,-61.1881,59.6692,11.8023,148.185,-1.14009,-0.453073,-0.000405824,-0.0155432,-40.3054,0,-40.3054,1,22.8458,-138.814,0,5387
5.18786,11.8777,-86.42,59.2006,8.10682,185.357,-0.351475,-1.5994,-0.0233109,-0.00499211,117.412,0,117.412,1,-104.803,-49.1566,0,5388
74.5141,11.8777,-43.8264,22.4905,8.17544,104.386,0.946822,0.685624,0.00877544,0.0216256,-8.75397,0,-8.75397,1,47.4408,75.4859,0,5389
37.1427,11.8777,-162.613,57.463,12.8613,258.787,0.643814,-1.46429,0.00632244,0.00514262,275.109,0,275.109,1,-126.845,112.857,0,5390
19.8871,11.8777,-68.3845,33.359,14.7573,162.202,0.920604,0.726209,-4.64199e-05,-0.00133761,-18.951,0,-18.951,1,58.3453,130.113,0,5391
40.8282,11.8777,-27.7325,11.8583,4.39139,63.0237,1.06656,0.175021,0.00485792,0.129563,7.79361,0,7.79361,1,11.7173,57.1107,0,5392
41.3439,11.8777,-89.0193,58.5657,20.3469,199.249,0.725287,0.955614,-0.00690398,-0.00503084,-42.5911,0,-42.5911,1,125.985,108.656,0,5393
49.0352,11.8777,-32.1223,35.8549,9.43502,61.2266,0.881835,0.843384,0.0222966,0.00014175,4.52665,0,4.52665,1,64.5827,7.65595,0,5394
39.1564,11.8777,-60.0219,16.8215,4.63526,100.955,0.939398,-1.1374,0.00158018,0.00642341,84.0711,0,84.0711,1,-41.1995,57.1564,0,5395
66.3438,11.8777,-64.5932,40.9378,14.0597,146.377,0.811735,0.87633,0.0116193,0.0106709,-23.3744,0,-23.3744,1,89.3102,83.6562,0,5396
41.5191,11.8777,-173.598,79.96,9.1913,298.217,0.344652,-1.66443,0.0143159,0.0036113,316.501,0,316.501,1,-161.989,81.6861,0,5397
41.1007,11.8777,-86.2282,25.6963,7.80882,155.431,0.959457,-1.12599,0.00354256,0.020746,121.746,0,121.746,1,-45.2989,108.899,0,5398
15.9755,11.8777,-124.51,34.4356,9.85294,217.708,1.01735,-1.01549,-0.00248972,-0.00705506,161.472,0,161.472,1,-79.6197,134.024,0,5399
10.2594,11.8777,-71.7604,29.603,3.19151,153.811,1.10235,-0.0590338,4.8324e-07,0.014929,36.869,0,36.869,1,5.61022,139.741,0,5400
59.9442,11.8777,-79.6857,79.6769,13.2282,125.348,-0.671014,0.438006,0.00235215,0.000906725,-88.3671,0,-88.3671,1,148.933,-90.0558,0,5401
5.32316,11.8777,-40.7,39.5062,6.92631,106.712,-1.1413,-0.484811,-0.000106034,-0.0299022,-25.3565,0,-25.3565,1,4.17321,-95.1446,0,5402
19.5775,11.8777,-90.3251,86.6853,16.1189,154.329,-0.765583,0.368834,-0.0145925,-0.0114986,-99.6798,0,-99.6798,1,147.794,-130.423,0,5403
69.8616,11.8777,-41.0173,23.4492,7.69488,98.6607,0.831807,0.861451,0.000348631,0.00135063,-15.8292,0,-15.8292,1,52.1411,64.4967,0,5404
18.076,11.8777,-17.7872,7.64936,1.20262,39.4371,1.10204,0.00909016,-6.57268e-05,0.0576472,8.26808,0,8.26808,1,2.52836,35.8983,0,5405
7.70749,11.8777,-109.722,73.6162,10.9884,235.191,-0.0284453,-1.72442,0.0137699,0.00113964,187.112,0,187.112,1,-135.528,-38.9653,0,5406
72.0726,11.8777,-70.633,71.5654,17.4872,104.752,0.0612172,0.768697,0.00470571,0.000225893,-49.9144,0,-49.9144,1,139.388,-37.0295,0,5407
30.9541,11.8777,-127.665,37.1822,9.74934,213.305,0.925833,-1.15826,-0.012686,-0.0220629,182.294,0,182.294,1,-88.7642,119.046,0,5408
4.92348,11.8777,-53.6162,50.179,3.47431,147.786,-1.12455,-0.388349,2.65399e-05,-0.00284718,-35.6069,0,-35.6069,1,-20.4214,-124.301,0,5409
1.39991,11.8777,-116.471,83.9513,5.5335,261.653,-0.479084,-1.49829,0.0140587,0.0120395,134.288,0,134.288,1,-134.979,-123.032,0,5410
39.2906,11.8777,-166.434,60.0193,13.1324,265.19,0.5693,-1.52884,0.00847939,0.00637155,288.619,0,288.619,1,-132.017,110.709,0,5411
60.8038,11.8777,-66.2984,19.1169,5.86068,118.531,0.946157,-1.15709,-0.002881,-0.0165743,94.8011,0,94.8011,1,-37.9646,78.8038,0,5412
80.9994,11.8777,-61.4445,42.8984,14.9998,136.099,0.708566,0.968869,0.00167874,0.000622998,-29.1354,0,-29.1354,1,89.8313,69.0006,0,5413
14.7898,11.8777,-88.7256,84.9766,16.3579,154.391,-0.72952,0.399994,0.00743942,0.00684824,-97.4819,0,-97.4819,1,139.624,-135.21,0,5414
13.5832,11.8777,-144.331,41.6695,11.081,242.036,0.899456,-1.19323,-0.00582105,-0.0102862,209.7,0,209.7,1,-99.7208,136.417,0,5415
20.9358,11.8777,-122.656,33.6234,9.61914,212.824,1.01289,-1.022,0.00578198,0.0149533,159.411,0,159.411,1,-79.7894,129.064,0,5416
19.8157,11.8777,-15.1444,15.3134,3.61132,21.4837,-0.0169424,0.772237,0.0791833,0.00748283,-11.9546,0,-11.9546,1,29.3199,-9.2101,0,5417
11.3478,11.8777,-145.108,84.7677,5.53013,296.453,0.0732963,-1.74742,0.00951825,0.000176517,259.779,0,259.779,1,-168.581,19.7289,0,5418
53.0985,11.8777,-78.4981,23.0494,7.1152,140.977,0.934745,-1.18499,0.00245338,0.0126681,114.565,0,114.565,1,-42.6219,96.9015,0,5419
22.1606,11.8777,-51.971,50.615,9.76904,127.931,-1.13233,-0.400114,-0.000167665,-0.00942855,-36.5185,0,-36.5185,1,16.7719,-118.711,0,5420
37.8143,11.8777,-70.9332,40.2663,13.3726,170.725,0.823148,0.872702,-0.00434775,-0.0063566,-28.7584,0,-28.7584,1,89.7318,112.186,0,5421
84.5412,11.8777,-51.1808,34.3271,11.9309,113.828,0.70927,0.967651,0.0151043,0.0101639,-25.178,0,-25.178,1,72.9493,60.7273,0,5422
13.3443,11.8777,-133.847,67.7582,6.02425,243.037,0.230971,-1.71209,-0.0113681,-0.00171004,244.809,0,244.809,1,-134.479,52.6722,0,5423
32.7791,11.8777,-68.3375,35.329,12.6786,162.957,0.925169,0.720979,0.0130744,0.0322635,-16.5847,0,-16.5847,1,75.169,117.221,0,5424
61.8457,11.8777,-56.4565,20.4233,3.65916,107.258,1.02718,-0.919046,0.00124249,0.0298832,72.8643,0,72.8643,1,-18.1498,88.1543,0,5425
28.9738,11.8777,-55.6817,53.2225,10.5362,97.9396,-0.753351,0.375705,0.0106434,0.012133,-61.0152,0,-61.0152,1,81.5051,-89.6127,0,5426
14.5684,11.8777,-123.345,89.1378,5.84144,277.914,-0.581692,-1.40319,0.00621055,0.00544689,121.225,0,121.225,1,-142.043,-134.345,0,5427
90.4179,11.8777,-66.8716,74.0916,19.0404,125.973,0.88142,0.842632,0.0178651,0.000167212,8.95763,0,8.95763,1,134.6,14.1793,0,5428
94.1925,11.8777,-68.4216,75.4284,19.7993,130.597,0.871373,0.843822,-0.00633618,-4.22698e-06,7.99065,0,7.99065,1,137.146,16.9863,0,5429
75.1606,11.8777,-67.7839,48.0756,16.8197,150.21,0.701524,0.974269,0.00286955,0.00167117,-32.3136,0,-32.3136,1,100.119,74.8394,0,5430
7.47406,11.8777,-75.5662,37.076,16.2103,179.533,0.918093,0.730364,0.00237991,0.00967854,-21.1516,0,-21.1516,1,66.4794,142.526,0,5431
45.1765,11.8777,-106.461,29.5737,8.26601,180.648,0.952276,-1.11707,0.00416484,0.00910574,147.087,0,147.087,1,-71.9296,104.823,0,5432
49.9009,11.8777,-120.585,44.2906,9.32542,192.801,0.526838,-1.56323,0.00997265,0.00680069,211.835,0,211.835,1,-97.3024,76.6927,0,5433
0.691591,11.8777,-112.591,35.23,9.78932,205.785,0.98609,-1.04944,0.00203133,0.014997,152.897,0,152.897,1,-55.4843,149.308,0,5434
87.0528,11.8777,-72.5851,80.1274,17.3916,118.787,0.501824,0.845396,-0.00608204,-3.84207e-05,-21.1533,0,-21.1533,1,147.884,-12.3737,0,5435
22.5683,11.8777,-64.4034,26.7215,3.42366,140.179,1.09922,0.0062024,0.000104682,0.0394483,28.9732,0,28.9732,1,7.78829,127.432,0,5436
12.5204,11.8777,-67.2551,28.2394,9.84249,151.426,1.09141,0.0510634,0.00446229,0.119019,27.3861,0,27.3861,1,26.4835,137.48,0,5437
35.3407,11.8777,-184.56,68.6968,13.8112,295.918,0.546289,-1.54929,-0.0101026,-0.00591677,323.464,0,323.464,1,-150.442,114.659,0,5438
2.72605,11.8777,-55.7555,31.8535,1.92954,112.172,0.050371,-1.74653,-0.00233414,-2.8036e-05,98.9832,0,98.9832,1,-63.3293,11.2231,0,5439
9.49338,11.8777,-43.6212,42.2562,7.73071,111.786,-1.14092,-0.491393,0.0001873,0.0279303,-26.776,0,-26.776,1,7.79888,-101.194,0,5440
28.2192,11.8777,-59.4701,25.0972,6.02552,134.398,1.1024,0.0154688,-0.000443528,-0.0217206,26.7473,0,26.7473,1,16.7705,121.781,0,5441
2.56229,11.8777,-74.5862,41.8292,2.51978,146.408,0.101353,-1.73634,0.0507857,0.00281853,133.746,0,133.746,1,-82.6749,19.1832,0,5442
12.7898,11.8777,-94.6629,56.9851,19.447,222.68,0.860441,0.824958,0.00238277,0.00283598,-29.0607,0,-29.0607,1,126.415,137.21,0,5443
21.5174,11.8777,-56.765,55.4328,11.0386,136.721,-1.14121,-0.460168,4.23742e-05,-0.00027042,-37.139,0,-37.139,1,22.1402,-128.483,0,5444
4.44516,11.8777,-139.293,77.9463,4.70012,271.947,0.147332,-1.72878,0.0312555,0.00175905,252.291,0,252.291,1,-153.839,36.9714,0,5445
15.5154,11.8777,-123.881,62.0562,5.80911,223.013,0.227131,-1.71343,0.00745044,0.00134073,226.356,0,226.356,1,-123.116,50.2476,0,5446
2.14997,11.8777,-139.978,84.6827,7.69578,290.576,0.0499963,-1.74722,-0.00144961,1.41166e-05,248.806,0,248.806,1,-166.049,2.02689,0,5447
16.1631,11.8777,-56.6489,54.5272,6.33344,156.05,-1.1442,-0.231079,-0.000131607,-0.00986536,-49.2998,0,-49.2998,1,-11.8123,-133.837,0,5448
0.694647,11.8777,-124.359,89.2127,6.3559,277.742,-0.452799,-1.52251,0.0229261,0.0143215,148.943,0,148.943,1,-147.265,-117.084,0,5449
42.6406,11.8777,-57.8732,57.3224,9.28098,95.6405,-0.725207,0.400417,-0.00542588,-0.00261705,-64.744,0,-64.744,1,102.252,-75.5398,0,5450
30.9164,11.8777,-182.95,66.6115,14.2317,291.842,0.563697,-1.53422,0.00276205,0.00197339,318.234,0,318.234,1,-146.315,119.084,0,5451
44.2067,11.8777,-138.054,45.8599,10.4354,220.914,0.715802,-1.39769,-0.00100345,-0.00177929,225.783,0,225.783,1,-103.602,105.793,0,5452
79.3382,11.8777,-73.3857,57.5255,19.5659,161.353,0.714836,0.964309,0.00482865,0.00206663,-29.6453,0,-29.6453,1,114.591,70.6618,0,5453
15.219,11.8777,-114.21,57.3656,5.31738,206.078,0.225517,-1.71405,0.00354717,0.000651162,208.698,0,208.698,1,-113.795,46.0048,0,5454
18.6406,11.8777,-145.347,43.3715,10.9269,240.495,0.964519,-1.10761,0.0031645,0.00556368,202.821,0,202.821,1,-102.543,131.359,0,5455
2.80433,11.8777,-42.6927,40.0119,2.75267,117.72,-1.12399,-0.397598,0.00017664,0.00469142,-27.9985,0,-27.9985,1,-16.1088,-99.0656,0,5456
0.392403,11.8777,-35.739,34.453,3.55958,98.6889,-1.14641,-0.220007,0.000144206,0.0144556,-31.6343,0,-31.6343,1,-8.72862,-84.3682,0,5457
0.535453,11.8777,-81.1402,78.5875,14.6932,151.564,-0.868876,0.223954,0.00615948,0.0151079,-86.4545,0,-86.4545,1,97.2872,-149.465,0,5458
11.3378,11.8777,-166.321,52.4255,12.1517,269.008,0.816489,-1.28652,0.0205041,0.0268417,256.781,0,256.781,1,-120.909,138.662,0,5459
19.2591,11.8777,-50.2284,48.8954,9.35333,124.26,-1.13159,-0.393456,-7.01123e-05,-0.00488118,-35.5671,0,-35.5671,1,15.4204,-114.995,0,5460
52.6921,11.8777,-97.1364,26.6234,7.55713,165.779,0.963416,-1.10009,0.00366315,0.00864911,132.508,0,132.508,1,-65.0112,97.3079,0,5461
63.5245,11.8777,-67.0359,66.6962,10.2791,108.384,-0.700568,0.416941,0.0224178,0.0103828,-74.6752,0,-74.6752,1,122.089,-82.2408,0,5462
27.6544,11.8777,-64.7762,31.724,13.9101,153.787,0.916824,0.732983,0.00192777,0.00718348,-18.3945,0,-18.3945,1,56.5964,122.346,0,5463
14.5758,11.8777,-7.33969,7.86465,2.2592,15.8004,1.10042,0.883204,-0.0654992,-0.0162446,2.17211,0,2.17211,1,14.5758,4.13778,0,5464
30.4219,11.8777,-63.0251,60.9918,11.1409,118.686,-0.916622,0.149988,0.0026265,0.00793825,-65.3595,0,-65.3595,1,71.1088,-118.052,0,5465
4.96221,11.8777,-41.7786,39.5171,3.09273,115.242,-1.1279,-0.370895,0.000611645,0.0341187,-29.0759,0,-29.0759,1,-14.31,-97.4842,0,5466
42.9779,11.8777,-57.3017,57.2831,8.97245,91.3916,-0.675827,0.434725,-0.00386851,-0.00136353,-63.624,0,-63.624,1,106.032,-67.4217,0,5467
57.3634,11.8777,-57.4851,17.83,5.24075,104.552,0.989336,-1.05023,0.00265881,0.0204296,78.0124,0,78.0124,1,-28.6021,75.3634,0,5468
67.5852,11.8777,-41.1341,32.165,10.921,90.6975,0.733057,0.951832,0.00458372,0.00177188,-15.574,0,-15.574,1,63.8123,40.2654,0,5469
7.25754,11.8777,-41.1226,39.8854,6.7245,109.078,-1.13957,-0.456628,-2.7276e-05,-0.00342362,-26.6744,0,-26.6744,1,2.28949,-96.4508,0,5470
26.0225,11.8777,-47.0331,13.2298,3.61912,78.7571,0.953429,-1.12177,-0.00382702,-0.00426865,65.3739,0,65.3739,1,-32.5497,44.0225,0,5471
45.7109,11.8777,-46.6106,51.1545,11.266,75.0785,0.483801,0.843986,0.0264074,0.00025523,-14.5901,0,-14.5901,1,94.6974,-9.87253,0,5472
53.6187,11.8777,-62.6719,62.6031,11.6632,95.487,-0.508519,0.528805,0.0420807,0.0125686,-64.9762,0,-64.9762,1,118.599,-64.7351,0,5473
21.8428,11.8777,-49.5632,47.9868,8.76069,127.06,-1.14117,-0.494502,0.000138699,0.0219901,-30.2522,0,-30.2522,1,8.79056,-115.009,0,5474
58.8695,11.8777,-36.0016,16.7989,7.28227,83.7617,0.944973,0.666919,0.00282903,0.0238707,-8.13569,0,-8.13569,1,24.353,71.5961,0,5475
46.4641,11.8777,-169.646,71.0208,10.6099,280.979,0.404072,-1.63339,-0.000690258,-0.000165314,305.797,0,305.797,1,-149.577,89.5621,0,5476
76.0607,11.8777,-62.0753,69.2041,16.1133,108.972,0.722837,0.852448,0.011819,3.19694e-05,-2.89272,0,-2.89272,1,125.803,2.46256,0,5477
48.689,11.8777,-180.414,71.6747,12.1769,293.844,0.573306,-1.52943,-0.00214202,-0.0011309,317.022,0,317.022,1,-154.011,101.311,0,5478
77.0868,11.8777,-63.4053,70.6559,16.1569,110.067,0.726618,0.852426,-0.00838636,1.8791e-05,-2.70854,0,-2.70854,1,128.538,0.749481,0,5479
5.53321,11.8777,-94.8787,71.1988,4.27215,230.637,-0.892147,-1.04768,0.0137095,0.0291316,35.8825,0,35.8825,1,-98.0212,-143.108,0,5480
42.3774,11.8777,-164.52,69.8062,10.0966,273.917,0.422753,-1.62211,-0.00843042,-0.00312298,296.38,0,296.38,1,-146.247,85.5843,0,5481
2.44533,11.8777,-72.7193,30.8677,11.8568,163.8,1.03439,0.333555,0.000784366,0.0161578,7.67349,0,7.67349,1,33.6269,147.555,0,5482
9.47731,11.8777,-78.5656,75.6178,14.5555,144.436,-0.842268,0.265836,0.00301151,0.00658093,-84.576,0,-84.576,1,99.2653,-140.523,0,5483
89.1598,11.8777,-55.3582,51.9225,16.1521,118.18,0.859916,0.877136,-0.0145861,-0.0018773,-3.90759,0,-3.90759,1,97.554,37.3164,0,5484
28.1361,11.8777,-99.9422,29.199,8.90864,179.471,0.935379,-1.18141,-0.00174209,-0.00895901,145.385,0,145.385,1,-55.4234,121.864,0,5485
9.24345,11.8777,-72.2657,51.4196,4.00038,159.492,-0.452905,-1.52432,0.0104057,0.00559216,86.8677,0,86.8677,1,-86.137,-61.4083,0,5486
46.6587,11.8777,-175.864,77.0558,10.243,296.178,0.406657,-1.63115,0.00850166,0.00261002,318.195,0,318.195,1,-159.321,88.0392,0,5487
9.36937,11.8777,-4.27072,4.29811,1.43241,10.1137,1.07537,1.01059,-0.04584,-0.0426063,0.306316,0,0.306316,1,9.36937,3.38671,0,5488
61.6599,11.8777,-68.8978,68.2609,10.8762,113.213,-0.735809,0.392958,-0.00680446,-0.00332429,-77.3009,0,-77.3009,1,122.975,-88.3401,0,5489
2.09666,11.8777,-91.0251,86.8118,17.371,160.953,-0.779245,0.349719,0.00630256,0.00779394,-99.481,0,-99.481,1,131.986,-147.903,0,5490
64.888,11.8777,-84.5893,23.4457,6.56405,143.36,0.950686,-1.11888,0.00609555,0.0131928,116.935,0,116.935,1,-57.2452,82.888,0,5491
20.5917,11.8777,-195.753,70.7956,15.3425,311.958,0.559064,-1.53753,0.00226598,0.00185771,340.555,0,340.555,1,-155.639,129.408,0,5492
11.1576,11.8777,-59.1549,57.1139,9.22789,158.007,-1.13943,-0.438425,-3.54182e-06,-0.0319376,-39.1423,0,-39.1423,1,0.902978,-138.842,0,5493
81.7319,11.8777,-70.8747,77.245,17.1894,113.292,0.435182,0.837821,0.0330401,0.000459566,-25.7647,0,-25.7647,1,144.04,-16.9993,0,5494
34.9599,11.8777,-51.6936,13.8379,4.08346,89.0549,0.985116,-1.06821,0.00823904,0.0197566,68.8513,0,68.8513,1,-34.0788,52.9599,0,5495
23.98,11.8777,-81.4703,77.9402,15.0359,142.246,-0.754185,0.375921,-0.00288923,-0.00322075,-89.4077,0,-89.4077,1,125.852,-126.02,0,5496
57.0398,11.8777,-61.6362,63.019,15.299,92.0549,0.115927,0.782106,0.0147577,0.000834013,-40.9004,0,-40.9004,1,122.103,-28.8975,0,5497
9.21038,11.8777,-40.4647,39.0548,5.37529,110.638,-1.14238,-0.265321,-3.80037e-05,-0.0166152,-33.8794,0,-33.8794,1,-4.64157,-95.6538,0,5498
89.0059,11.8777,-84.3769,77.0522,24.372,181.051,0.837711,0.88598,0.00291198,0.000595623,-10.2088,0,-10.2088,1,146.132,60.9941,0,5499
5.52685,11.8777,-107.69,79.0385,4.59978,247.938,-0.768943,-1.20747,0.00311356,0.00342956,69.2566,0,69.2566,1,-119.846,-133.895,0,5500
19.776,11.8777,-77.0713,29.0152,3.03552,150.182,1.08861,-0.558487,0.000129106,0.00950632,74.6296,0,74.6296,1,-15.0845,130.224,0,5501
20.8984,11.8777,-93.1797,57.0697,19.5793,215.638,0.813026,0.874853,0.00335976,0.00380658,-35.1194,0,-35.1194,1,126.138,129.102,0,5502
25.711,11.8777,-13.1757,15.0177,3.36155,21.4555,0.625351,0.878808,0.0811853,-0.00188011,-2.18769,0,-2.18769,1,26.9025,-1.79761,0,5503
17.1068,11.8777,-45.7727,45.5654,7.21434,75.3295,-0.739495,0.390824,-0.00703011,-0.00340892,-51.5844,0,-51.5844,1,81.503,-59.0127,0,5504
43.4319,11.8777,-27.8118,15.5294,5.06103,66.8674,0.844135,0.839221,0.00170532,0.00796469,-10.2313,0,-10.2313,1,34.1267,44.8645,0,5505
0.719028,11.8777,-103.453,62.4024,21.3076,242.951,0.859033,0.826476,0.00151398,0.00168075,-31.8955,0,-31.8955,1,138.396,149.281,0,5506
14.1689,11.8777,-130.229,65.6783,5.95591,235.724,0.225441,-1.71423,-0.00353791,-0.000547188,238.048,0,238.048,1,-130.324,51.8189,0,5507
76.5551,11.8777,-58.9457,65.6806,16.5202,109.315,0.852538,0.845213,-0.00858487,-4.17858e-05,6.17353,0,6.17353,1,119.148,9.98463,0,5508
18.1565,11.8777,-85.6754,82.0137,15.8023,149.439,-0.752672,0.377373,0.00620818,0.0058604,-94.061,0,-94.061,1,133.303,-131.844,0,5509
76.9402,11.8777,-44.7412,39.393,12.5006,96.8845,0.924575,0.847405,-0.0106562,-0.00322113,-1.49214,0,-1.49214,1,74.9317,35.4654,0,5510
13.5512,11.8777,-34.2558,33.9966,7.27452,50.7321,-0.353828,0.609195,0.0330836,0.00726977,-32.8975,0,-32.8975,1,65.4109,-31.1881,0,5511
39.2535,11.8777,-26.3555,12.7637,5.78522,62.4751,0.902063,0.7665,0.00462637,0.018666,-8.68786,0,-8.68786,1,21.6073,50.7713,0,5512
55.5384,11.8777,-151.16,56.2854,11.341,242.374,0.547684,-1.54845,-0.0112324,-0.00659678,264.89,0,264.89,1,-123.264,93.7298,0,5513
62.8665,11.8777,-42.5986,17.3415,1.40153,89.2972,1.10634,-0.165552,-3.28745e-05,0.0265031,26.2378,0,26.2378,1,0.924139,80.8597,0,5514
4.74561,11.8777,-127.088,67.5765,4.78309,239.244,0.34204,-1.67345,0.0077736,0.00070761,235.79,0,235.79,1,-133.821,43.0666,0,5515
49.5845,11.8777,-48.6045,16.0953,4.25146,90.1318,1.00395,-1.00647,0.00341798,0.034119,65.0779,0,65.0779,1,-22.142,67.5845,0,5516
28.7412,11.8777,-75.242,71.7699,14.2884,132.568,-0.761825,0.368487,0.0064077,0.00747772,-82.4019,0,-82.4019,1,110.12,-121.259,0,5517
28.9504,11.8777,-118.082,32.2471,9.21534,203.077,0.976647,-1.07974,0.00692968,0.0172709,158.991,0,158.991,1,-78.1034,121.05,0,5518
31.002,11.8777,-98.9815,65.7181,22.908,220.945,0.739462,0.943118,0.00329399,0.00198114,-44.7552,0,-44.7552,1,140.864,118.998,0,5519
56.7069,11.8777,-47.7137,22.7177,10.0786,112.07,0.936898,0.689418,0.00113009,0.00646871,-11.6105,0,-11.6105,1,35.9297,93.2931,0,5520
47.8532,11.8777,-193.423,80.9764,12.0461,320.36,0.402905,-1.63432,-0.00266349,-0.000885974,348.74,0,348.74,1,-170.572,102.147,0,5521
42.518,11.8777,-53.2339,54.1195,13.2009,79.1303,0.0888588,0.775852,0.017497,0.00105222,-36.4927,0,-36.4927,1,105.176,-26.3383,0,5522
3.05849,11.8777,-85.0064,58.1435,8.00414,182.132,-0.366553,-1.5923,-0.0109937,-0.00231336,114.043,0,114.043,1,-103.145,-47.5437,0,5523
1.39522,11.8777,-111.939,35.0698,9.72993,204.674,0.986831,-1.04747,0.00184952,0.0136873,151.861,0,151.861,1,-55.0871,148.605,0,5524
11.3903,11.8777,-135.148,69.083,5.83665,247.366,0.26865,-1.6976,-0.0169909,-0.00249762,247.987,0,247.987,1,-137.163,51.681,0,5525
14.2576,11.8777,-77.6231,39.5044,3.43618,141.8,0.245106,-1.70627,-0.0209427,-0.00314591,142.129,0,142.129,1,-78.3953,30.071,0,5526
91.6417,11.8777,-64.0997,52.2547,17.2241,140.425,0.810286,0.907444,-0.0152062,-0.00528445,-15.8256,0,-15.8256,1,102.216,58.3583,0,5527
96.4955,11.8777,-65.1642,66.5741,19.6103,134.661,1.08545,0.809132,-0.0268432,-0.00173352,19.5366,0,19.5366,1,122.525,32.6371,0,5528
41.6209,11.8777,-27.5088,13.362,6.02418,65.279,0.898044,0.77424,0.00430823,0.0159425,-9.2988,0,-9.2988,1,23.0305,52.6684,0,5529
8.21042,11.8777,-131.69,88.9962,13.0293,281.232,-0.157957,-1.68338,-0.024737,-0.00378556,207.627,0,207.627,1,-161.062,-61.9868,0,5530
50.1316,11.8777,-168.995,67.9979,11.2364,276.197,0.551655,-1.54268,0.0247613,0.00982688,298.216,0,298.216,1,-145.455,93.33,0,5531
62.2697,11.8777,-66.3858,66.1258,10.185,106.96,-0.677916,0.432386,0.0133049,0.00622227,-73.5321,0,-73.5321,1,121.426,-80.5814,0,5532
2.10272,11.8777,-68.6974,68.1382,13.277,150.803,-1.10625,-0.285047,-0.00167509,-0.0176974,-55.7957,0,-55.7957,1,45.4193,-147.897,0,5533
50.7537,11.8777,-59.2649,59.8515,14.6257,87.5638,0.0641287,0.769716,-0.0021885,-0.000156361,-41.7789,0,-41.7789,1,116.682,-32.6104,0,5534
28.5919,11.8777,-64.1231,25.8789,2.1431,134.104,1.10515,-0.184067,-1.98022e-05,0.0139792,40.4029,0,40.4029,1,1.0776,121.408,0,5535
8.13423,11.8777,-42.8671,41.7809,7.48199,72.9071,-0.789075,0.348383,-0.00803285,-0.00569774,-47.9024,0,-47.9024,1,70.8812,-61.1229,0,5536
1.27177,11.8777,-122.473,89.5997,5.11691,280.343,-0.738524,-1.24047,0.0106936,0.0124035,85.7531,0,85.7531,1,-137.196,-148.728,0,5537
23.8911,11.8777,-18.9178,19.5141,4.67673,27.8109,0.132101,0.800093,0.0748755,0.00195518,-12.5584,0,-12.5584,1,37.2411,-8.12093,0,5538
46.1482,11.8777,-79.3529,78.3242,12.7957,131.244,-0.71522,0.407294,-0.00205177,-0.000833126,-88.339,0,-88.339,1,139.926,-103.852,0,5539
54.5653,11.8777,-69.2027,22.7305,5.99867,128.211,0.990318,-1.04141,0.00170184,0.0184741,94.5789,0,94.5789,1,-32.212,95.4347,0,5540
33.9416,11.8777,-169.404,60.2469,13.4348,269.648,0.630297,-1.47623,0.00855681,0.0064797,288.053,0,288.053,1,-132.846,116.058,0,5541
